zon_id,lon,lat
Z0273,19.921482625,60.09510854166667
Z0274,19.9303424,60.095183399999996
Z0275,19.93935144,60.095183399999996
Z0276,19.9483606,60.095183399999996
Z0277,19.955818642857142,60.094670071428574
Z0278,20.006037499999998,60.096531
Z0279,20.011738913043477,60.09530056521739
Z0280,20.02043288,60.095183399999996
Z0281,20.028270588235294,60.094813529411766
Z0282,20.250757833333335,60.094884
Z0283,20.25646992,60.095183399999996
Z0284,20.26547908,60.095183399999996
Z0285,20.27156725,60.09552025
Z0286,20.527099777777778,60.09378611111111
Z0287,20.534420714285716,60.09377185714286
Z0288,19.896167000000002,60.100573
Z0289,19.901573,60.100573
Z0290,19.922462066666665,60.099255666666664
Z0291,19.93039065,60.099225749999995
Z0292,19.939400499999998,60.099225749999995
Z0293,19.9484109,60.099225749999995
Z0294,20.005301,60.09903328571428
Z0295,20.01148215,60.099225749999995
Z0296,20.02049225,60.099225749999995
Z0297,20.025878,60.097878
Z0298,20.25708417647059,60.09904082352941
Z0299,20.265376894736843,60.09915484210526
Z0300,20.270954,60.098327499999996
Z0301,20.518794,60.100573
Z0302,19.88900633333333,60.10506466666667
Z0303,19.89452379310345,60.103794758620694
Z0304,19.903286620689652,60.103794758620694
Z0305,19.912242736842103,60.10468642105263
Z0306,19.921989,60.103855538461545
Z0307,19.930444233333333,60.10371733333333
Z0308,19.939455566666666,60.10371733333333
Z0309,19.94846696666667,60.10371733333333
Z0310,20.00516427272727,60.104248090909095
Z0311,20.0115466,60.10371733333333
Z0312,20.0198384,60.103807159999995
Z0313,20.260211,60.101472
Z0314,20.26650590909091,60.104574818181824
Z0315,20.274453,60.10512885714286
Z0316,20.280136,60.105963
Z0317,20.511028866666667,60.104106533333336
Z0318,20.517986233333332,60.10371733333333
Z0319,20.5256553,60.10403169999999
Z0320,19.878595400000002,60.10919679999999
Z0321,19.885558933333336,60.108598066666666
Z0322,19.894447300000003,60.108208749999996
Z0323,19.9034599,60.108208749999996
Z0324,19.9124725,60.108208749999996
Z0325,19.921485049999998,60.108208749999996
Z0326,19.93049775,60.108208749999996
Z0327,19.939510300000002,60.108208749999996
Z0328,19.948332368421053,60.108137842105265
Z0329,19.97631983333333,60.10880766666667
Z0330,19.98416546153846,60.10879615384616
Z0331,19.997203499999998,60.109106999999995
Z0332,20.00259865,60.108208749999996
Z0333,20.011611249999998,60.108208749999996
Z0334,20.0197225625,60.10820875
Z0335,20.25856657142857,60.108658
Z0336,20.265510714285718,60.108272904761904
Z0337,20.2747794,60.108208749999996
Z0338,20.281828454545455,60.10833127272727
Z0339,20.51130011111111,60.10785944444444
Z0340,20.51811995,60.108208749999996
Z0341,20.525473416666667,60.10798416666666
Z0342,19.862068,60.114946
Z0343,19.868111857142857,60.11404792857143
Z0344,19.876663107142857,60.11286089285714
Z0345,19.885482200000002,60.112700499999995
Z0346,19.893785695652173,60.11225134782609
Z0347,19.90422305,60.11198184999999
Z0348,19.912523633333333,60.112700499999995
Z0349,19.9215376,60.112700499999995
Z0350,19.93055136666667,60.112700499999995
Z0351,19.939565166666668,60.112700499999995
Z0352,19.948579066666664,60.112700499999995
Z0353,19.95738184,60.11311368
Z0354,19.966612559999998,60.1131496
Z0355,19.975620533333334,60.112700499999995
Z0356,19.984634433333333,60.112700499999995
Z0357,19.993636363636366,60.11184309090909
Z0358,20.00266206666667,60.112700499999995
Z0359,20.011675866666668,60.112700499999995
Z0360,20.0183331,60.1118022
Z0361,20.249082333333334,60.114646666666665
Z0362,20.25563312,60.11300592
Z0363,20.2640634,60.112700499999995
Z0364,20.273072,60.11246820689656
Z0365,20.28068476923077,60.11183676923077
Z0366,20.29256145,60.11332925000001
Z0367,20.300525695652173,60.11334491304348
Z0368,20.30647,60.114497
Z0369,20.5181866,60.110455
Z0370,19.852182499999998,60.118089999999995
Z0371,19.858804941176473,60.11742970588235
Z0372,19.8674995,60.117192
Z0373,19.8765146,60.117192
Z0374,19.885339,60.11712110526315
Z0375,19.891528333333333,60.11614433333333
Z0376,19.9129755,60.117191999999996
Z0377,19.92158995,60.117192
Z0378,19.930605,60.117192
Z0379,19.93962025,60.117192
Z0380,19.94863515,60.117192
Z0381,19.95765005,60.117192
Z0382,19.96666525,60.117192
Z0383,19.975194866666666,60.11686273333333
Z0384,19.983963,60.116383799999994
Z0385,19.997322666666665,60.117641
Z0386,20.0027255,60.117192
Z0387,20.0117405,60.117192
Z0388,20.017149500000002,60.117192
Z0389,20.2407425,60.118089999999995
